id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
49339260;Beautiful Room In Heart of Edinburgh;93635509;James;;Meadows and Southside;55.9405;-3.1808;Private room;45;2;3;29/08/2021;0.23;1;0;0;
49344327;2 bedroom flat in Edinburgh Old Town-Royal Mile;358522158;James;;Old Town, Princes Street and Leith Street;55.94976;-3.18516;Entire home/apt;96;2;5;30/08/2021;0.32;1;0;0;
49354098;☆ Off the Royal Mile -  3 Double Bedrooms ☆;357192375;Hannah;;Old Town, Princes Street and Leith Street;55.94915375;-3.189312266;Entire home/apt;85;2;17;11/09/2022;1.26;1;0;11;
49354479;Edlets The Park Holyrood;21906467;Alison;;Canongate, Southside and Dumbiedykes;55.95236;-3.17678;Entire home/apt;250;2;0;;;43;342;0;
49357614;Edlets Royal Mile Parliament Square;21906467;Alison;;Old Town, Princes Street and Leith Street;55.94826;-3.19006;Entire home/apt;250;2;0;;;43;358;0;
49358211;Edlets Royal Mile New Assembly Apt 4;21906467;Alison;;Old Town, Princes Street and Leith Street;55.95083;-3.18843;Entire home/apt;275;2;0;;;43;351;0;
49358611;Edlets Royal Mile New Assembly Close Apt 3;21906467;Alison;;Old Town, Princes Street and Leith Street;55.9506;-3.18811;Entire home/apt;245;2;0;;;43;360;0;
49359902;ALTIDO Contemporary Royal Mile Apartment w/Balcony;37563463;Altido;;Canongate, Southside and Dumbiedykes;55.95154;-3.17493;Entire home/apt;134;2;36;31/08/2022;2.25;128;247;25;
49360213;Elegant City Retreat in Hip Neighbourhood;78614978;Cara;;New Town East and Gayfield;55.95888;-3.18664;Entire home/apt;175;2;114;09/09/2022;6.84;1;135;84;
49362025;Modern 2 bed apartment - in the trendy Shore area!;398157665;Danielle;;Great Junction Street;55.97387;-3.17236;Entire home/apt;148;3;34;29/08/2022;2.56;1;248;29;
49364260;★Cozy. Just Renovated★Central. Entire apartment★;40365616;Victor;;Hillside and Calton Hill;55.96029;-3.17169;Entire home/apt;75;1;92;28/08/2022;5.6;5;131;73;
49378988;Haymarket top floor flat 10 min walk from castle;137113111;Lucy;;Dalry and Fountainbridge;55.94554;-3.21401;Entire home/apt;139;2;6;12/08/2022;0.69;1;5;6;
49385443;1 bed converted mill with mezzanine by the Shore;53265495;Stewart;;The Shore and Constitution Street;55.97681;-3.17239;Entire home/apt;92;2;28;07/09/2022;1.92;1;0;18;
49400326;Spacious 1 bed Quartermile Apartment;398444513;Fiona;;Meadows and Southside;55.94441;-3.19565;Entire home/apt;142;2;14;18/07/2022;1.14;6;28;13;
49403113;Lovely Quartermile 1 Bed with private parking;398444513;Fiona;;Meadows and Southside;55.94269;-3.19276;Entire home/apt;177;2;16;21/08/2022;1.23;6;40;13;
49413845;Lovely flat on the Water of Leith;103085336;Yolanda;;The Shore and Constitution Street;55.97564;-3.17326;Entire home/apt;122;2;27;29/08/2022;1.73;1;18;15;
49429135;Beautiful 2 bedrooms Flat in  City Centre;398685471;Aw;;Canongate, Southside and Dumbiedykes;55.9459;-3.17947;Entire home/apt;350;28;0;;;1;359;0;
49432983;ALTIDO Splendid 2-BR Apartment in New Town;37563463;Altido;;New Town West;55.9545;-3.20542;Entire home/apt;174;3;35;26/08/2022;2.32;128;332;24;
49435604;Modern & spacious 1 bedroom central apartment;262366494;John;;Dalry and Fountainbridge;55.94366;-3.21213;Entire home/apt;145;3;25;16/08/2022;1.64;27;0;22;
49443364;Nordic style room in a quiet residential area;22654603;Elzbieta;;Parkhead and Sighthill;55.92262;-3.28131;Private room;74;2;49;06/09/2022;2.97;3;76;33;
49445611;Bright. cosy and clean apartment;280359803;Selina;;Stenhouse and Saughton Mains;55.93091;-3.26544;Entire home/apt;200;7;5;02/08/2022;0.35;4;76;4;
49454325;Bright Double Room in City Centre;55521062;Emma;;Gorgie East;55.94086;-3.22683;Private room;52;3;26;08/09/2022;1.6;1;0;18;
49455562;Ultra Modern. Stylish Apartment Next To Princes St;344268039;Rentir;;Deans Village;55.94939;-3.2128;Entire home/apt;205;2;48;28/07/2022;3.05;35;314;36;
49457463;Private Bedroom with own entrance in Edinburgh;28356560;Simi;;Blackford, West Mains and Mayfield Road;55.92465;-3.17552;Private room;50;1;1;30/05/2021;0.06;1;0;0;
49457608;Room in sunny flat in  Stockbridge. Edinburgh;397954103;Jilly;;Stockbridge;55.95737;-3.20919;Private room;95;2;13;08/08/2022;1.02;1;59;10;
49475277;Edlets 6 Bedroom New Town Apartment;21906467;Alison;;New Town West;55.95519;-3.19998;Entire home/apt;595;2;0;;;43;361;0;
49476245;Charming 5-Bed Apartment in Edinburgh;310835509;TravelNest;;Great Junction Street;55.96922;-3.1743;Entire home/apt;195;1;11;04/09/2022;0.71;5;353;10;
49476275;City centre Apartment near Castle;310835509;TravelNest;;Old Town, Princes Street and Leith Street;55.94869;-3.18373;Entire home/apt;167;1;5;13/05/2022;0.59;5;362;5;
49478411;Modern 2 bedroom central Edinburgh apartment;262366494;John;;Dalry and Fountainbridge;55.94452;-3.2118;Entire home/apt;153;3;29;11/09/2022;1.87;27;0;18;
49478823;Central flat with Arthur's Seat View.;224610639;Frances;;Canongate, Southside and Dumbiedykes;55.94526;-3.18061;Entire home/apt;96;2;94;11/09/2022;5.65;1;70;68;
49479187;Stylish central 2 bedroom Apartment;262366494;John;;Dalry and Fountainbridge;55.94412;-3.21248;Entire home/apt;159;3;35;12/09/2022;2.3;27;15;25;
49483776;White Lodge - cosy cottage retreat;210889139;Jill;;Dalmeny, Kirkliston and Newbridge;55.97507;-3.41749;Entire home/apt;210;2;12;30/08/2022;0.77;3;329;9;
49490531;Bright quirky room at the Shore;38136519;Arjan;;The Shore and Constitution Street;55.97236;-3.16891;Private room;43;2;21;02/01/2022;1.3;1;0;9;
49493504;Spacious modern apartment in Edinburge city;100858385;Cyan;;Newington and Dalkeith Road;55.94256;-3.17679;Entire home/apt;108;5;14;13/08/2022;1.22;2;79;14;
49501183;Bright and Modern Studio in a Stunning Location!!;399234289;Lindsay & Roberto;;Stockbridge;55.95699;-3.21586;Entire home/apt;108;3;45;29/08/2022;2.87;1;29;30;
49502906;Stunning Edinburgh 1820s stables converted house;399251205;Dannii;;Ratho, Ingliston and Gogar;55.92366;-3.365461;Entire home/apt;309;3;41;05/09/2022;4.36;4;97;41;
49526678;Bright & welcoming 2 bed flat near the Old Town;5100509;Amber;;The Grange;55.93459;-3.17888;Entire home/apt;111;3;30;04/09/2022;1.91;1;7;17;
49554573;Place for People and Pups;28037128;Emma;;Broughton South;55.96815;-3.18525;Entire home/apt;107;1;0;;;2;0;0;
49556263;Edinburgh city centre home away from home;367818929;Kendall;;Dalry and Fountainbridge;55.94298;-3.22219;Entire home/apt;85;1;22;13/08/2022;1.34;1;6;14;
49558177;Daphne the Camper. Edinburgh;63254261;Micaela;;Greenbank and The Braids;55.92066;-3.21424;Entire home/apt;60;1;14;31/07/2021;0.88;1;0;0;
49561955;Beautiful home to rent in South Queensferry;157504992;Nicky;;Queensferry East;55.98383;-3.39358;Entire home/apt;201;2;12;17/07/2022;0.86;1;157;10;
49568504;Large. cosy bedroom in the heart of Stockbridge;17161141;Thomas;;Stockbridge;55.95738;-3.21432;Private room;59;3;38;29/08/2022;3.11;1;43;37;
49583645;MODERN FLAT IN THE HEART OF LEITH. FREE PARKING;196752939;Daniel;;Leith (Albert Street);55.96188;-3.17742;Entire home/apt;144;3;67;29/08/2022;4.29;2;95;45;
49583721;Stylish Stockbridge apartment w/private entrance;822271;Una;;Stockbridge;55.95769;-3.21373;Entire home/apt;166;3;29;10/08/2022;2.18;1;137;23;
49585652;Comfortable 2 bedroom City Centre apartment;262366494;John;;Dalry and Fountainbridge;55.94329;-3.21038;Entire home/apt;146;3;32;10/09/2022;2.03;27;19;19;
49601948;Buccleuch - Cosy Grnd Floor flat near The Meadows;60190971;Barry;;Meadows and Southside;55.941635;-3.183402;Entire home/apt;134;1;43;25/08/2022;2.76;30;57;38;
49603741;ALTIDO Heart Of Grassmarket 1-BR Apartment;37563463;Altido;;Old Town, Princes Street and Leith Street;55.9486;-3.1954;Entire home/apt;150;2;35;23/08/2022;2.24;128;345;20;
49605829;Edlets Arthurs Seat 10 Bedrooms;21906467;Alison;;Newington and Dalkeith Road;55.94031;-3.17735;Entire home/apt;700;3;0;;;43;47;0;
49606690;Edlets Holyrood 5 Bedrooms;21906467;Alison;;Canongate, Southside and Dumbiedykes;55.95119;-3.1779;Entire home/apt;500;2;0;;;43;53;0;
49628081;Apartment 1 The Executive Sleeps Up to 4;399808685;Russell;;Broughton North and Powderhall;55.96534;-3.19154;Entire home/apt;95;1;0;;;4;197;0;
49628083;Apartment 2 The Loft Sleeps Up to 4;399808685;Russell;;Broughton North and Powderhall;55.96447;-3.19225;Entire home/apt;99;1;1;12/07/2022;0.47;4;190;1;
49628085;Apartment 3 The Family Sleeps 6;399808685;Russell;;Broughton North and Powderhall;55.96447;-3.19303;Entire home/apt;134;1;3;10/09/2022;0.45;4;235;3;
49629621;Apartment 4 Express Studio Sleeps 2;399808685;Russell;;Broughton North and Powderhall;55.96641;-3.19296;Entire home/apt;76;1;1;09/11/2021;0.1;4;0;1;
49646334;A beautiful family home in the centre of Edinburgh;68705074;Duncan;;Deans Village;55.94632;-3.23314;Entire home/apt;800;4;5;08/08/2022;0.36;1;0;3;
49651642;Luxury Edinburgh townhouse. large garden & parking;400456296;Jane;;Craiglockhart;55.92009;-3.24661;Entire home/apt;455;6;5;30/12/2021;0.36;1;254;2;
49651963;Newly Refurbished Modern Flat Near the Centre;232628982;Andrew;;Polwarth;55.9387;-3.22438;Entire home/apt;54;1;34;31/08/2021;2.11;2;0;0;
49678971;Cherry Tree Lodge - groups self catered retreat;210889139;Jill;;Dalmeny, Kirkliston and Newbridge;55.96718;-3.40939;Entire home/apt;450;3;1;13/07/2022;0.48;3;205;1;
49682782;Great location 15min walk Princes St & Grassmarket;145101079;Armando;;Dalry and Fountainbridge;55.94175;-3.2101;Private room;41;1;121;11/09/2022;7.47;2;29;97;
49696116;2nd Floor Deluxe Studio w/Scenic Views;399047132;Altido;;New Town West;55.95499059;-3.200706154;Entire home/apt;162;2;13;21/06/2022;0.83;9;327;5;
49697171;Heart of New Town- Studio w/Private Entrance;399047132;Altido;;Old Town, Princes Street and Leith Street;55.95329371;-3.200054046;Entire home/apt;144;2;23;23/07/2022;1.51;9;324;10;
49697345;Stylish 2-bed near Princes St w/Courtyard;399047132;Altido;;New Town West;55.95522268;-3.200109273;Entire home/apt;215;2;17;14/08/2022;1.08;9;325;6;
49697560;Comfortable home with private garden in Edinburgh;280359803;Selina;;Stenhouse and Saughton Mains;55.9284;-3.27137;Entire home/apt;127;7;1;29/08/2021;0.08;4;0;0;
49698166;Contemporary 1-bed near Edinburgh Castle;399047132;Altido;;New Town West;55.95511733;-3.198722101;Entire home/apt;157;2;18;03/03/2022;1.15;9;319;7;
49698304;Superior 1st Floor Studio w/City Views;399047132;Altido;;Deans Village;55.95389305;-3.20064143;Entire home/apt;156;2;38;24/08/2022;2.43;9;284;22;
49698376;Deluxe Mezzanine Studio near Princes St;399047132;Altido;;New Town West;55.95373952;-3.200251312;Entire home/apt;156;2;25;03/08/2022;1.61;9;330;8;
49698505;Heart of New Town- Deluxe studio;399047132;Altido;;New Town West;55.95548242;-3.200071114;Entire home/apt;144;2;20;26/05/2022;1.27;9;315;10;
49698966;Studio w/Scenic Views-3rd floor;399047132;Altido;;New Town West;55.95473287;-3.200755152;Entire home/apt;144;2;2;28/06/2021;0.13;9;329;0;
49699317;Pastel 3rd floor studio near Princes St;399047132;Altido;;New Town West;55.95394318;-3.198611965;Entire home/apt;144;2;33;02/01/2022;2.1;9;324;14;
49704847;Stylish central apartment mins from town & airport;399957282;Moray;;Murrayfield and Ravelston;55.94543;-3.24843;Entire home/apt;97;3;57;10/09/2022;3.63;1;132;33;
49735804;Newly refurbished flat next to Edinburgh Castle;401125719;Ajm;;Old Town, Princes Street and Leith Street;55.94808;-3.20184;Entire home/apt;184;2;41;10/09/2022;3.01;2;342;37;
49742878;Head Brewer: Stylish 3-bed Apt -4th floor;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95241509;-3.178683289;Entire home/apt;297;2;22;18/07/2022;1.42;11;278;13;
49742946;Brewer's Office: Deluxe Studio w/Views-3rd floor;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95251212;-3.179240864;Entire home/apt;145;2;5;18/10/2021;0.33;11;319;1;
49745292;Locker Room:  Stylish 2bed w/City Views-3rd floor;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95219429;-3.179942232;Entire home/apt;190;2;5;27/03/2022;0.33;11;327;3;
49745859;Secretaries & Typing: Chic 2bed - 3rd floor;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95213591;-3.17963947;Entire home/apt;237;2;23;28/05/2022;1.48;11;330;13;
49746093;Engineering: Deluxe Studio w/City Views-2nd floor;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95206982;-3.178026246;Entire home/apt;156;2;3;29/03/2022;0.21;11;328;2;
49746194;White Coats: Royal Mile 2bed w/City Views;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.9505964;-3.178455419;Entire home/apt;226;2;4;01/04/2022;0.46;11;344;4;
49746293;Laboratory Store: 2bed moments from Royal Mile;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.9506664;-3.179451318;Entire home/apt;211;2;46;16/07/2022;2.95;11;314;31;
49746496;Mash Tanks: Deluxe Studio w/City Views;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95236414;-3.17772144;Entire home/apt;158;2;2;26/10/2021;0.15;11;326;1;
49746606;The Wort: Elegant 2bed Apt w/ City Views;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95038889;-3.179624259;Entire home/apt;263;2;10;05/06/2022;0.65;11;335;3;
49747172;Sugar Tank: 2-bed Apt near Royal Mile;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95124411;-3.177758816;Entire home/apt;211;2;19;16/07/2022;1.25;11;316;9;
49747857;Cooper’s Room:  Stylish 2-bed near Royal Mile;399049337;Brewers;;Canongate, Southside and Dumbiedykes;55.95038841;-3.17939714;Entire home/apt;186;2;25;21/06/2022;1.61;11;337;13;
49748279;Modern West End 1 bedroom apartment with parking;262366494;John;;Dalry and Fountainbridge;55.94413;-3.21181;Entire home/apt;145;3;28;30/08/2022;1.91;27;0;14;
49748400;West End  fully equipped 2 bedroom Apartment;262366494;John;;Dalry and Fountainbridge;55.94314;-3.21254;Entire home/apt;169;3;21;21/08/2022;1.35;27;1;13;
49749144;4 bed flat in Old Town - Gateway to the Meadows;401057812;Angus;;Old Town, Princes Street and Leith Street;55.94634;-3.19093;Entire home/apt;329;3;6;17/07/2022;0.44;1;31;1;
49775778;Stunning House in Edinburgh  Sleeps 8 w/Parking*;91615832;JonPaul;;Shandon;55.93609;-3.22821;Entire home/apt;289;2;27;18/08/2022;1.85;1;80;21;
49788366;Spacious 3 bedroom flat conveniently  located;388978706;Natalia Adrian;;Broughton South;55.96541;-3.18738;Entire home/apt;109;4;31;07/09/2022;2.11;1;16;18;
49789314;ALTIDO Elegant New Town Flat near Princes Street;37563463;Altido;;Deans Village;55.95057;-3.20602;Entire home/apt;211;2;10;09/06/2022;0.63;128;194;3;
49792838;Cozy City Centre 1 Bedroom Apt by the Meadows!;392362075;C;;Tollcross;55.94379;-3.20462;Entire home/apt;149;1;0;;;2;95;0;
49792841;Cozy City Centre 2 Bedroom Apt by the Meadows;392362075;C;;Tollcross;55.94241;-3.20281;Entire home/apt;199;1;1;28/08/2021;0.08;2;94;0;
49836846;New Town stylish apartment with great location.;60190971;Barry;;Canonmills and New Town North;55.959843;-3.195069;Entire home/apt;151;1;77;13/09/2022;4.9;30;63;62;
49845360;Castle View. City Centre Apartment;55502402;Lewis;;Tollcross;55.9458;-3.20659;Entire home/apt;131;2;63;07/09/2022;3.95;2;297;46;
49848294;Cozy flat with double bedroom & beautiful sunsets;36430401;Hossein;;Great Junction Street;55.971478;-3.176956;Entire home/apt;62;2;6;14/07/2022;0.41;1;0;4;
49855359;Grassmarket Apartment;27012529;Indre;;Old Town, Princes Street and Leith Street;55.946648;-3.199472;Entire home/apt;125;2;102;08/09/2022;6.46;1;59;77;
49856681;Welcome to our city centre home and garden;3962031;Andre & Jim;;New Town East and Gayfield;55.95778;-3.18919;Private room;85;2;81;10/09/2022;5.29;1;36;67;
49857568;ALTIDO Gorgeous 1-bed flat near Botanic Gardens;55150712;David;;Canonmills and New Town North;55.96108;-3.19767;Entire home/apt;141;3;23;21/07/2022;1.63;1;255;13;
49877005;Grand City Apartment in Stockbridge area;402226447;John;;Stockbridge;55.95941;-3.20423;Entire home/apt;210;2;2;31/08/2021;0.15;1;0;0;
49880598;amazing apartments - Dalgety St - near Holyrood;89866174;David;;Meadowbank and Abbeyhill North;55.95808;-3.16173;Entire home/apt;94;2;7;07/07/2022;0.5;14;44;4;
49899818;Wilde Studio;376384760;Wilde Grassmarket;;Old Town, Princes Street and Leith Street;55.94834;-3.20072;Entire home/apt;321;1;3;19/06/2022;0.3;1;138;3;
49903342;Spotless Quadruple Standard At Edinburgh;383281375;Shelly;;The Inch;55.92136;-3.14721;Private room;196;1;0;;;3;358;0;
49903361;Firstclass Twin Standard At Edinburgh;383281375;Shelly;;Craigmillar;55.92313;-3.14732;Private room;171;1;0;;;3;356;0;
49903393;Fabolous Double Standard At Edinburgh;383281375;Shelly;;Craigmillar;55.9229;-3.14718;Private room;256;1;0;;;3;361;0;
49906430;The Riddoch Apartment by The National Trust Scotland;387366390;National Trust Scotland;;Old Town, Princes Street and Leith Street;55.94839;-3.19416;Entire home/apt;160;2;55;10/08/2022;3.49;1;137;35;
49917584;City Centre Ground Floor Apartment Close to Castle;33452415;Ken;;Dalry and Fountainbridge;55.94502;-3.21122;Entire home/apt;81;2;53;13/09/2022;3.38;2;137;42;
49922329;The Crichton Apartment by National Trust Scotland;387363235;National Trust Scotland;;Old Town, Princes Street and Leith Street;55.94839;-3.1945;Entire home/apt;159;2;55;16/08/2022;3.5;1;146;38;
49925036;Struthers Apartment by National Trust Scotland;387368315;National Trust Scotland;;Old Town, Princes Street and Leith Street;55.949448;-3.193669;Entire home/apt;274;2;57;04/09/2022;3.63;1;130;35;
49927829;Period flat in heart of Edinburgh;35063263;Lisa;;South Leith;55.96512;-3.17189;Entire home/apt;180;1;6;12/09/2022;3;1;80;6;
49937502;Luxury apartment at Western Harbour;344046536;Kelsey;;Western Harbour and Leith Docks;55.98756;-3.18721;Entire home/apt;128;2;107;31/08/2022;7.31;1;287;85;
49937803;GuestReady Designer Chic 2 Br Flat in Edinburgh;402191311;GuestReady;;Hillside and Calton Hill;55.9586;-3.18082;Entire home/apt;87;2;43;07/09/2022;2.93;25;7;30;
49941233;Stylish Apartment In Edinburgh With Parking;253065951;Valentino;;Meadowbank and Abbeyhill North;55.95721;-3.16123;Entire home/apt;83;1;151;07/09/2022;9.52;6;126;113;
49959022;WHITE LOFT | Modern flat close to the City Centre;239129461;Natalia;;West Pilton;55.97255;-3.23569;Entire home/apt;82;2;94;22/08/2022;6.13;1;148;73;
49975110;St. Bernard's Cottage;6200921;Eddie;;Stockbridge;55.96024;-3.20898;Entire home/apt;595;3;24;02/09/2022;1.83;22;222;23;
49977358;Entire flat in convenient location;96476683;Stelios;;Leith (Hermitage and Prospect Bank);55.96463;-3.16222;Entire home/apt;90;7;0;;;2;184;0;
49979308;Old Town 3Br (Sleeps 6) with Terrace nr Royal Mile;208291447;Helen;;Canongate, Southside and Dumbiedykes;55.95074125;-3.182913634;Entire home/apt;304;2;8;11/09/2022;5.33;1;89;8;
49993593;Smart bungalow with garden and parking;262399995;Eilis;;Gilmerton South and the Murrays;55.90911;-3.10929;Entire home/apt;73;3;31;13/08/2022;1.99;1;47;27;
50005562;Modern apartment overlooking Edinburgh Castle;111998358;Andrej;;Tollcross;55.94634;-3.20146;Entire home/apt;226;1;90;07/09/2022;5.72;2;101;72;
50024664;Relaxed & Retro 4 Berth Touring Campervan;264970339;Fleur;;New Town West;55.95711;-3.20592;Entire home/apt;140;3;2;02/05/2022;0.15;2;365;1;
50027214;Central double room in characterful flat;6608137;Sarah;;Polwarth;55.9372;-3.22601;Private room;70;1;16;21/08/2022;4.36;1;163;16;
50030871;Spacious & Modern One Bed Flat;401663408;Nisa;;South Leith;55.96874;-3.16829;Entire home/apt;103;2;19;28/08/2022;4.67;1;252;19;
50040400;Beautiful 2-bed flat in central Edinburgh;6200921;Eddie;;Bruntsfield;55.9384;-3.21131;Entire home/apt;221;2;70;07/09/2022;4.66;22;143;58;
50041976;ALTIDO Stylish Mews House Old Town 1-BR Apartment With Parking;37563463;Altido;;Old Town, Princes Street and Leith Street;55.94784;-3.20053;Entire home/apt;174;2;46;07/09/2022;3;128;339;40;
